trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20210102,3290,1185,1163
20210102,3300,29396,29338
20210102,3310,1307,1235
20210102,3320,2148,2008
20210102,3330,891,934
20210102,3340,6629,6099
20210102,3350,556,1556
20210102,3360,14143,14507
20210102,3370,1297,1211
20210102,3380,829,867
20210102,3390,7021,7208
20210102,3400,420,505
20210102,3410,882,982
20210102,3420,2325,2444
20210102,3430,1086,1114
20210102,3431,28,26
20210102,3432,178,149
20210102,3433,30,30
20210102,3434,1075,1061
20210102,3435,333,286
20210102,3436,1382,1383
20210102,3450,704,723
20210102,3460,187,215
20210102,3470,5394,5707
20210102,3480,2023,2036
20210102,3490,158,159
20210102,4050,1295,1267
20210102,4060,1598,1696
20210102,4070,600,658
20210102,4080,10132,9888
20210102,4090,654,640
20210102,4100,177,192
20210102,4110,455,494
20210102,4120,4203,4301
20210102,4130,362,407
20210102,4140,493,490
20210102,4150,996,980
20210102,4160,84,111
20210102,4170,2636,2717
20210102,4180,693,629
20210102,4190,1897,1804
20210102,4200,3070,2859
20210102,4210,2180,2103
20210102,4220,24989,24363
20210102,4250,1500,1655
20210102,4260,834,824
20210102,4270,314,300
20210102,4271,324,364
20210102,4272,2000,2560
20210102,4290,884,856
20210102,4300,1441,1453
20210102,4310,2223,2316
20210102,4320,1246,1283
20210102,4330,1915,1881
20210102,4340,9758,10701
20210102,4350,641,612
20210102,4360,597,566
20210102,4370,685,692
20210102,4380,180,178
20210102,4390,337,341
20210102,4400,15996,15706
20210102,4410,410,428
20210102,4420,801,772
20210102,4430,884,923
20210102,4440,4308,4548
20210102,4450,610,621
20210102,4460,1171,1229
20210102,4470,90,115
20210102,5000,9606,10063
20210102,5010,202,192
20210102,5020,154,181
20210102,5030,596,592
20210102,5040,277,270
20210102,5050,3503,3648
20210102,5060,45,45
20210102,5070,344,405
20210102,5080,25,31
20210102,5090,448,369
20210102,5100,138,132
20210102,5110,49,298
20210102,5120,1280,1201
20210102,5130,298,0
20210102,5140,1,1
20210102,5160,2,2
20210102,5190,233,144
20210102,5200,15,31
20210102,5210,833,729
20210102,5220,294,240
20210102,5230,1019,692
20210102,5240,7,0
20210102,6000,10377,4269
20210102,6010,7,12
20210102,6020,265,150
20210102,6030,14,18
20210102,6040,4,6
20210102,6050,558,367
20210102,6060,0,4
20210102,6070,929,844
20210102,6080,142,134
20210102,6090,14,13
20210102,6100,29,35
20210102,6110,1379,1120
20210102,6120,3,9
20210102,6130,596,538
20210102,6140,38,28
20210102,6150,7,5
20210102,6160,402,338
20210102,6170,32,28
20210102,6180,261,242
20210102,6190,9,10
20210102,6200,48,35
20210102,6210,55,47
20210102,6220,278,221
20210102,6230,2,7
20210102,6240,250,321
20210102,6250,360,332
20210102,7000,13827,9170
20210102,7010,72,57
20210102,7020,0,9
20210102,7030,430,310
20210102,7040,30,35
20210102,7050,23,26
20210102,7060,212,218
20210102,7070,4,6
20210102,7080,4,3
20210102,7090,514,511
20210102,7100,116,117
20210102,7110,4,2
20210102,7120,356,337
20210102,7130,387,406
20210102,7140,24,25
20210102,7150,435,405
20210102,7160,5470,4484
20210102,7170,8,10
20210102,7180,81,78
20210102,7190,4400,3966
20210102,7200,104,101
20210102,7210,3022,3005
20210102,7220,54,76
20210102,7230,921,789
20210102,7240,50,55
20210102,7250,59,73
20210102,7260,166,175
20210102,7270,286,140
20210102,7280,25,21
20210102,7290,623,689
20210102,7300,116,155
20210102,7310,609,643
20210102,7320,123,149
20210102,7330,120,119
20210102,7331,22,24
20210102,7332,940,944
20210102,7333,13,22
20210102,7334,17,14
20210102,7335,697,696
20210102,7336,553,529
20210102,7350,1272,1252
20210102,7360,3583,3816
20210102,7361,84,87
20210102,7362,258,279
20210102,7380,424,459
20210102,7390,256,302
20210103,900,6656,6477
20210103,910,1020,1039
20210103,920,1580,1473
20210103,930,4111,3975
20210103,940,1698,1678
20210103,950,1308,1168
20210103,960,7270,7554
20210103,970,4312,4586
20210103,980,8343,8565
20210103,990,10254,12318
20210103,1000,46763,60848
20210103,1010,3260,3175
20210103,1020,20947,24128
20210103,1030,1965,2066
20210103,1040,12546,13676
20210103,1050,927,934
20210103,1060,1474,1809
20210103,1070,7116,6873
20210103,1080,25555,26065
20210103,1090,6811,7308
20210103,1100,25419,27863
20210103,1110,4624,4227
20210103,1120,4184,3743
20210103,1130,1750,1487
20210103,1140,79,84
20210103,1150,603,600
20210103,1160,3533,3163
20210103,1170,5510,6323
20210103,1180,4371,4241
20210103,1190,1298,1665
20210103,1191,374,429
20210103,1192,1183,2733
20210103,1193,530,1024
20210103,1194,4581,2262
20210103,1201,69,84
20210103,1202,134,129
20210103,1203,598,495
20210103,1204,120,133
20210103,1205,51,43
20210103,1206,176,210
20210103,1207,8,10
20210103,1208,1061,933
20210103,1210,20695,23001
20210103,1220,786,1056
20210103,1230,553,448
20210103,1240,224,270
20210103,1250,8403,7306
20210103,2110,38,50
20210103,2120,85,77
20210103,2130,927,1932
20210103,2140,18,20
20210103,2150,533,391
20210103,2160,79,70
20210103,2170,1201,685
20210103,2180,2072,1242
20210103,2190,343,330
20210103,2200,3948,2827
20210103,2210,81,55
20210103,2220,1891,1151
20210103,2230,3794,4513
20210103,2240,507,441
20210103,2250,728,549
20210103,2260,687,373
20210103,3140,294,234
20210103,3150,1201,982
20210103,3160,6004,5422
20210103,3170,119,172
20210103,3180,1239,824
20210103,3190,1022,685
20210103,3210,1118,919
20210103,3220,2417,2427
20210103,3230,11049,9222
20210103,3240,836,753
20210103,3250,2977,2805
20210103,3260,644,491
20210103,3270,1620,1308
20210103,3280,3278,3294
20210103,3290,1456,1703
20210103,3300,31816,36586
20210103,3310,1283,1673
20210103,3320,2015,2882
20210103,3330,1095,1145
20210103,3340,9223,10768
20210103,3350,655,1166
20210103,3360,18519,16721
20210103,3370,1608,1165
20210103,3380,1182,1031
20210103,3390,10185,7500
20210103,3400,719,457
20210103,3410,1348,777
20210103,3420,4003,2153
20210103,3430,1383,909
20210103,3431,32,33
20210103,3432,208,170
20210103,3433,25,30
20210103,3434,659,602
20210103,3435,388,208
20210103,3436,779,804
20210103,3450,1224,711
20210103,3460,270,276
20210103,3470,8547,8185
20210103,3480,3566,2563
20210103,3490,192,186
20210103,4050,1616,2106
20210103,4060,2236,3083
20210103,4070,737,688
20210103,4080,13756,11399
20210103,4090,895,637
20210103,4100,363,158
20210103,4110,648,419
20210103,4120,6205,4739
20210103,4130,437,1072
20210103,4140,651,411
20210103,4150,1351,1447
20210103,4160,129,137
20210103,4170,3142,3212
20210103,4180,656,1058
20210103,4190,2157,2858
20210103,4200,3357,4328
20210103,4210,2289,4601
20210103,4220,28991,28867
20210103,4250,1541,2760
20210103,4260,1014,1023
20210103,4270,329,488
20210103,4271,334,1216
20210103,4272,4348,4047
20210103,4290,1009,1093
20210103,4300,1511,1531
20210103,4310,3137,3400
20210103,4320,1307,1469
20210103,4330,2352,3101
20210103,4340,15310,18461
20210103,4350,618,576
20210103,4360,552,554
20210103,4370,775,720
20210103,4380,204,241
20210103,4390,330,344
20210103,4400,17456,17198
20210103,4410,479,491
20210103,4420,839,841
20210103,4430,957,916
20210103,4440,6078,6768
20210103,4450,633,578
20210103,4460,1236,1085
20210103,4470,120,121
20210103,5000,13005,12687
20210103,5010,177,245
20210103,5020,192,149
20210103,5030,889,700
20210103,5040,324,287
20210103,5050,5464,3621
20210103,5060,40,30
20210103,5070,627,745
20210103,5080,33,16
20210103,5090,676,355
20210103,5100,167,79
20210103,5110,78,64
20210103,5120,1672,1051
20210103,5130,14,1
20210103,5140,0,2
20210103,5160,0,4
20210103,5190,383,252
20210103,5200,69,25
20210103,5210,621,455
20210103,5220,364,184
20210103,5230,1429,1602
20210103,5240,17,11
20210103,6000,14237,7883
20210103,6010,1,2
20210103,6020,390,133
20210103,6030,31,14
20210103,6040,5,1
20210103,6050,1005,504
20210103,6060,11,11
20210103,6070,1317,468
20210103,6080,315,135
20210103,6090,12,5
20210103,6100,3,8
20210103,6110,2489,1385
20210103,6120,7,9
20210103,6130,953,438
20210103,6140,64,30
20210103,6150,5,5
20210103,6160,733,378
20210103,6170,45,15
20210103,6180,561,278
20210103,6190,15,15
20210103,6200,37,18
20210103,6210,55,31
20210103,6220,408,326
20210103,6230,4,8
20210103,6240,270,1325
20210103,6250,521,487
20210103,7000,25263,16803
20210103,7010,82,96
20210103,7020,9,9
20210103,7030,462,222
20210103,7040,26,24
20210103,7050,22,29
20210103,7060,210,174
20210103,7070,11,7
20210103,7080,11,8
20210103,7090,551,338
20210103,7100,103,79
20210103,7110,5,6
20210103,7120,383,336
20210103,7130,495,432
20210103,7140,10,24
20210103,7150,420,323
20210103,7160,5757,5002
20210103,7170,11,11
20210103,7180,98,70
20210103,7190,4486,4176
20210103,7200,82,99
20210103,7210,2367,1849
20210103,7220,53,43
20210103,7230,885,632
20210103,7240,84,65
20210103,7250,63,28
20210103,7260,175,151
20210103,7270,183,80
20210103,7280,54,29
20210103,7290,794,732
20210103,7300,131,132
20210103,7310,645,604
20210103,7320,92,153
20210103,7330,86,126
20210103,7331,19,14
20210103,7332,517,485
20210103,7333,15,21
20210103,7334,37,38
20210103,7335,444,467
20210103,7336,372,302
20210103,7350,662,621
20210103,7360,3261,3241
20210103,7361,58,103
20210103,7362,164,178
20210103,7380,430,412
20210103,7390,241,294
20210104,900,6700,6396
20210104,910,1412,1396
20210104,920,2328,2028
20210104,930,6461,6377
20210104,940,2658,2661
20210104,950,2275,1932
20210104,960,10498,10947
20210104,970,11412,11548
20210104,980,11642,12080
20210104,990,16596,17250
20210104,1000,48796,51948
20210104,1010,4434,4379
20210104,1020,19935,20395
20210104,1030,3063,3076
20210104,1040,13809,14099
20210104,1050,1209,1161
20210104,1060,1655,1604
20210104,1070,8532,8490
20210104,1080,24544,25200
20210104,1090,9424,9231
20210104,1100,21645,22690
20210104,1110,6277,5741
20210104,1120,5213,4607
20210104,1130,1691,1636
20210104,1140,71,84
20210104,1150,907,905
20210104,1160,3489,3507
20210104,1170,4932,5259
20210104,1180,5137,4821
20210104,1190,2468,2480
20210104,1191,268,313
20210104,1192,1611,1928
20210104,1193,585,668
20210104,1194,2835,2549
20210104,1201,52,51
20210104,1202,108,101
20210104,1203,372,351
20210104,1204,86,93
20210104,1205,36,43
20210104,1206,31,40
20210104,1207,10,7
20210104,1208,138,141
20210104,1210,15657,16452
20210104,1220,1172,1134
20210104,1230,644,623
20210104,1240,208,202
20210104,1250,8053,7843
20210104,2110,31,31
20210104,2120,80,107
20210104,2130,1257,1295
20210104,2140,15,25
20210104,2150,233,225
20210104,2160,29,28
20210104,2170,725,671
20210104,2180,1560,1322
20210104,2190,231,201
20210104,2200,2183,1798
20210104,2210,85,78
20210104,2220,1100,838
20210104,2230,2114,2227
20210104,2240,337,280
20210104,2250,641,574
20210104,2260,271,158
20210104,3140,317,332
20210104,3150,741,778
20210104,3160,5500,5461
20210104,3170,103,135
20210104,3180,764,683
20210104,3190,646,651
20210104,3210,595,546
20210104,3220,2079,1969
20210104,3230,6649,5886
20210104,3240,722,634
20210104,3250,2043,1903
20210104,3260,570,422
20210104,3270,1320,1101
20210104,3280,2563,2422
20210104,3290,1161,1140
20210104,3300,17531,18478
20210104,3310,1269,1250
20210104,3320,2795,2970
20210104,3330,647,607
20210104,3340,4660,5888
20210104,3350,497,644
20210104,3360,11928,10809
20210104,3370,1034,958
20210104,3380,798,765
20210104,3390,7716,6563
20210104,3400,520,426
20210104,3410,1131,1026
20210104,3420,2745,2204
20210104,3430,1008,890
20210104,3431,19,17
20210104,3432,79,60
20210104,3433,7,11
20210104,3434,381,225
20210104,3435,144,118
20210104,3436,254,359
20210104,3450,805,665
20210104,3460,161,161
20210104,3470,5200,5435
20210104,3480,2104,1765
20210104,3490,150,136
20210104,4050,1596,1646
20210104,4060,1625,2205
20210104,4070,925,885
20210104,4080,8692,7910
20210104,4090,723,695
20210104,4100,216,185
20210104,4110,597,492
20210104,4120,5254,4687
20210104,4130,1030,1018
20210104,4140,633,578
20210104,4150,1404,1391
20210104,4160,178,176
20210104,4170,3545,3399
20210104,4180,1421,1292
20210104,4190,2388,2380
20210104,4200,2601,2780
20210104,4210,3633,4100
20210104,4220,21066,21434
20210104,4250,1176,1655
20210104,4260,739,775
20210104,4270,328,395
20210104,4271,791,1482
20210104,4272,2155,1778
20210104,4290,1423,2467
20210104,4300,1651,1601
20210104,4310,2365,2288
20210104,4320,1179,1346
20210104,4330,2094,2410
20210104,4340,8884,9785
20210104,4350,638,567
20210104,4360,634,644
20210104,4370,1075,927
20210104,4380,210,223
20210104,4390,480,543
20210104,4400,12212,11644
20210104,4410,572,570
20210104,4420,1167,958
20210104,4430,1040,916
20210104,4440,5133,4417
20210104,4450,632,607
20210104,4460,1119,1051
20210104,4470,169,171
20210104,5000,9296,9345
20210104,5010,202,236
20210104,5020,154,145
20210104,5030,642,642
20210104,5040,262,278
20210104,5050,3503,2926
20210104,5060,191,199
20210104,5070,578,503
20210104,5080,26,19
20210104,5090,439,370
20210104,5100,158,113
20210104,5110,73,58
20210104,5120,757,659
20210104,5190,153,171
20210104,5200,16,13
20210104,5210,466,440
20210104,5220,130,117
20210104,5230,740,815
20210104,5240,6,7
20210104,6000,4876,3646
20210104,6010,3,2
20210104,6020,236,252
20210104,6030,40,44
20210104,6040,12,14
20210104,6050,595,459
20210104,6060,10,2
20210104,6070,483,367
20210104,6080,171,133
20210104,6090,15,18
20210104,6100,17,13
20210104,6110,1324,1051
20210104,6120,4,6
20210104,6130,660,536
20210104,6140,32,36
20210104,6150,5,5
20210104,6160,474,360
20210104,6170,63,44
20210104,6180,387,327
20210104,6190,28,19
20210104,6200,11,9
20210104,6210,75,78
20210104,6220,303,287
20210104,6230,19,22
20210104,6240,226,785
20210104,6250,479,372
20210104,7000,8626,9081
20210104,7010,128,139
20210104,7020,20,27
20210104,7030,311,298
20210104,7040,27,28
20210104,7050,63,72
20210104,7060,827,818
20210104,7070,6,8
20210104,7080,17,23
20210104,7090,871,819
20210104,7100,188,184
20210104,7110,12,12
20210104,7120,614,583
20210104,7130,650,635
20210104,7140,19,15
20210104,7150,504,497
20210104,7160,4095,3666
20210104,7170,16,22
20210104,7180,135,157
20210104,7190,3377,3270
20210104,7200,117,128
20210104,7210,1206,1158
20210104,7220,97,121
20210104,7230,1244,1125
20210104,7240,34,25
20210104,7250,73,55
20210104,7260,172,187
20210104,7270,67,60
20210104,7280,30,23
20210104,7290,329,325
20210104,7300,140,133
20210104,7310,643,652
20210104,7320,100,99
20210104,7330,5,9
20210104,7331,3,3
20210104,7332,77,74
20210104,7333,6,6
20210104,7334,9,13
20210104,7335,72,72
20210104,7336,40,30
20210104,7350,122,132
20210104,7360,2825,2876
20210104,7361,5,2
20210104,7362,7,10
20210104,7380,617,656
20210104,7390,421,465
20210105,900,6354,5962
20210105,910,1413,1412
20210105,920,2189,1944
20210105,930,6181,6230
20210105,940,2704,2771
20210105,950,2379,1989
20210105,960,10427,11073
20210105,970,11677,11770
20210105,980,11214,11941
20210105,990,16448,15876
20210105,1000,46660,46613
20210105,1010,4425,4237
20210105,1020,18346,18135
20210105,1030,3104,3009
20210105,1040,13297,13487
20210105,1050,1183,1195
20210105,1060,1537,1609
20210105,1070,8227,8410
20210105,1080,23430,24251
20210105,1090,9033,8760
20210105,1100,20401,20688
20210105,1110,6108,5747
20210105,1120,4770,4496
20210105,1130,1590,1627
20210105,1140,79,91
20210105,1150,972,989
20210105,1160,3299,3441
20210105,1170,4855,5226
20210105,1180,4770,4722
20210105,1190,2486,2161
20210105,1191,297,292
20210105,1192,1475,1586
20210105,1193,503,573
20210105,1194,2217,2258
20210105,1201,48,64
20210105,1202,102,116
20210105,1203,394,359
20210105,1204,96,81
20210105,1205,36,39
20210105,1206,26,31
20210105,1207,4,3
20210105,1208,168,169
20210105,1210,14523,14440
20210105,1220,1159,989
20210105,1230,561,558
20210105,1240,208,211
20210105,1250,7153,7269
20210105,2110,25,39
20210105,2120,101,115
20210105,2130,1278,1227
20210105,2140,20,23
20210105,2150,244,232
20210105,2160,45,42
20210105,2170,691,724
20210105,2180,1334,1280
20210105,2190,201,199
20210105,2200,1757,1712
20210105,2210,85,81
20210105,2220,811,811
20210105,2230,1591,1554
20210105,2240,302,281
20210105,2250,547,535
20210105,2260,319,183
20210105,3140,287,331
20210105,3150,603,629
20210105,3160,4916,4834
20210105,3170,118,113
20210105,3180,630,636
20210105,3190,608,623
20210105,3210,489,522
20210105,3220,1927,1912
20210105,3230,5231,5457
20210105,3240,655,618
20210105,3250,1890,1896
20210105,3260,510,454
20210105,3270,1106,1096
20210105,3280,2337,2289
20210105,3290,1035,996
20210105,3300,14441,14419
20210105,3310,1290,1275
20210105,3320,2733,2658
20210105,3330,588,605
20210105,3340,3900,3769
20210105,3350,531,659
20210105,3360,9940,9921
20210105,3370,822,933
20210105,3380,703,722
20210105,3390,6432,6345
20210105,3400,406,453
20210105,3410,1035,1015
20210105,3420,2294,2239
20210105,3430,852,870
20210105,3431,24,20
20210105,3432,198,102
20210105,3433,8,10
20210105,3434,289,308
20210105,3435,125,172
20210105,3436,291,365
20210105,3450,656,648
20210105,3460,137,153
20210105,3470,3983,4083
20210105,3480,1491,1493
20210105,3490,132,171
20210105,4050,1309,1280
20210105,4060,1303,1402
20210105,4070,774,823
20210105,4080,6926,6685
20210105,4090,624,589
20210105,4100,139,154
20210105,4110,541,524
20210105,4120,4509,4493
20210105,4130,1007,992
20210105,4140,563,594
20210105,4150,1306,1296
20210105,4160,160,169
20210105,4170,3138,3159
20210105,4180,1451,1339
20210105,4190,2362,2307
20210105,4200,2581,2522
20210105,4210,3403,3473
20210105,4220,18189,18354
20210105,4250,1141,1244
20210105,4260,660,622
20210105,4270,335,336
20210105,4271,853,885
20210105,4272,1184,1113
20210105,4290,2099,1923
20210105,4300,1512,1549
20210105,4310,2225,2210
20210105,4320,1210,1292
20210105,4330,1977,2012
20210105,4340,7236,7550
20210105,4350,587,590
20210105,4360,602,624
20210105,4370,996,961
20210105,4380,204,219
20210105,4390,510,549
20210105,4400,10527,10643
20210105,4410,561,577
20210105,4420,1000,891
20210105,4430,1047,926
20210105,4440,4255,3974
20210105,4450,583,567
20210105,4460,998,1082
20210105,4470,148,169
20210105,5000,8041,8052
20210105,5010,222,226
20210105,5020,125,143
20210105,5030,586,577
20210105,5040,256,267
20210105,5050,2924,2750
20210105,5060,187,185
20210105,5070,517,430
20210105,5080,14,15
20210105,5090,339,346
20210105,5100,116,122
20210105,5110,57,56
20210105,5120,569,603
20210105,5130,0,2
20210105,5140,2,0
20210105,5190,137,145
20210105,5200,9,9
20210105,5210,496,476
20210105,5220,115,79
20210105,5230,533,465
20210105,5240,3,6
20210105,6000,3171,2950
20210105,6010,3,6
20210105,6020,178,163
20210105,6030,41,47
20210105,6040,8,5
20210105,6050,471,444
20210105,6060,4,4
20210105,6070,406,339
20210105,6080,129,143
20210105,6090,10,19
20210105,6100,12,15
20210105,6110,1062,914
20210105,6120,6,6
20210105,6130,494,407
20210105,6140,35,31
20210105,6150,7,4
20210105,6160,353,323
20210105,6170,45,44
20210105,6180,307,300
20210105,6190,26,19
20210105,6200,3,15
20210105,6210,77,87
20210105,6220,241,228
20210105,6230,12,16
20210105,6240,205,242
20210105,6250,374,343
20210105,7000,6338,6733
20210105,7010,119,132
20210105,7020,9,27
20210105,7030,306,321
20210105,7040,32,34
20210105,7050,54,65
20210105,7060,801,799
20210105,7070,9,5
20210105,7080,16,19
20210105,7090,820,806
20210105,7100,175,178
20210105,7110,12,9
20210105,7120,577,565
20210105,7130,610,894
20210105,7140,13,50
20210105,7150,520,515
20210105,7160,3660,3472
20210105,7170,15,21
20210105,7180,151,159
20210105,7190,3097,3014
20210105,7200,136,135
20210105,7210,1038,1044
20210105,7220,108,135
20210105,7230,1171,1079
20210105,7240,27,35
20210105,7250,73,67
20210105,7260,185,216
20210105,7270,62,65
20210105,7280,9,17
20210105,7290,353,359
20210105,7300,134,141
20210105,7310,615,621
20210105,7320,97,108
20210105,7330,25,28
20210105,7331,13,17
20210105,7332,80,58
20210105,7333,1,3
20210105,7334,9,13
20210105,7335,22,54
20210105,7336,27,20
20210105,7350,130,130
20210105,7360,2783,2876
20210105,7361,4,3
20210105,7362,10,8
20210105,7380,610,631
